FIPS,county,ST,year,population
39099,Mahoning,OH,1991,264873
39099,Mahoning,OH,1992,265607
39099,Mahoning,OH,1993,264887
39099,Mahoning,OH,1994,263885
39099,Mahoning,OH,1995,262338
39099,Mahoning,OH,1996,260107
39099,Mahoning,OH,1997,257489
39099,Mahoning,OH,1998,255165
39099,Mahoning,OH,1999,252597
39099,Mahoning,OH,2000,257555
39099,Mahoning,OH,2001,254958
39099,Mahoning,OH,2002,253308
39099,Mahoning,OH,2003,251660
39099,Mahoning,OH,2004,249755
39099,Mahoning,OH,2005,254274
39099,Mahoning,OH,2006,251026
39099,Mahoning,OH,2007,240420
39099,Mahoning,OH,2008,237978
39099,Mahoning,OH,2009,236735
39099,Mahoning,OH,2010,238823
39099,Mahoning,OH,2011,237270
39099,Mahoning,OH,2012,235145
39099,Mahoning,OH,2013,233869
39101,Marion,OH,1990,64300
39101,Marion,OH,1991,64220
39101,Marion,OH,1992,64593
39101,Marion,OH,1993,64520
39101,Marion,OH,1994,64802
39101,Marion,OH,1995,65781
39101,Marion,OH,1996,65323
39101,Marion,OH,1997,65115
39101,Marion,OH,1998,64774
39101,Marion,OH,1999,66870
39101,Marion,OH,2000,66217
39101,Marion,OH,2001,66014
39101,Marion,OH,2002,66028
39101,Marion,OH,2003,66396
39101,Marion,OH,2004,66310
39101,Marion,OH,2005,65932
39101,Marion,OH,2006,65583
39101,Marion,OH,2007,65248
39101,Marion,OH,2008,65768
39101,Marion,OH,2009,65655
39101,Marion,OH,2010,66501
39101,Marion,OH,2011,66212
39101,Marion,OH,2012,66238
39101,Marion,OH,2013,65905
39103,Medina,OH,1990,122400
39103,Medina,OH,1991,125556
39103,Medina,OH,1992,128513
39103,Medina,OH,1993,130654
39103,Medina,OH,1994,133052
39103,Medina,OH,1995,135735
39103,Medina,OH,1996,138943
39103,Medina,OH,1997,141961
39103,Medina,OH,1998,144019
39103,Medina,OH,1999,147277
39103,Medina,OH,2000,151095
39103,Medina,OH,2001,155698
39103,Medina,OH,2002,158439
39103,Medina,OH,2003,161641
39103,Medina,OH,2004,165077
39103,Medina,OH,2005,167010
39103,Medina,OH,2006,169353
39103,Medina,OH,2007,169832
39103,Medina,OH,2008,171210
39103,Medina,OH,2009,174035
39103,Medina,OH,2010,172332
39103,Medina,OH,2011,173262
39103,Medina,OH,2012,173684
39103,Medina,OH,2013,174915
39105,Meigs,OH,1990,23000
39105,Meigs,OH,1991,23186
39105,Meigs,OH,1992,23436
39105,Meigs,OH,1993,23638
39105,Meigs,OH,1994,23870
39105,Meigs,OH,1995,24066
39105,Meigs,OH,1996,23938
39105,Meigs,OH,1997,23994
39105,Meigs,OH,1998,24006
39105,Meigs,OH,1999,24012
39105,Meigs,OH,2000,23072
39105,Meigs,OH,2001,22987
39105,Meigs,OH,2002,23111
39105,Meigs,OH,2003,23242
39105,Meigs,OH,2004,23286
39105,Meigs,OH,2005,23232
39105,Meigs,OH,2006,23092
39105,Meigs,OH,2007,22895
39105,Meigs,OH,2008,22722
39105,Meigs,OH,2009,22838
39105,Meigs,OH,2010,23770
39105,Meigs,OH,2011,23680
39105,Meigs,OH,2012,23593
39105,Meigs,OH,2013,23496
39107,Mercer,OH,1990,39400
39107,Mercer,OH,1991,39730
39107,Mercer,OH,1992,39972
39107,Mercer,OH,1993,40127
39107,Mercer,OH,1994,40470
39107,Mercer,OH,1995,40906
39107,Mercer,OH,1996,40890
39107,Mercer,OH,1997,40984
39107,Mercer,OH,1998,41198
39107,Mercer,OH,1999,41017
39107,Mercer,OH,2000,40924
39107,Mercer,OH,2001,40899
39107,Mercer,OH,2002,40815
39107,Mercer,OH,2003,40933
39107,Mercer,OH,2004,41075
39107,Mercer,OH,2005,41202
39107,Mercer,OH,2006,41303
39107,Mercer,OH,2007,40888
39107,Mercer,OH,2008,40818
39107,Mercer,OH,2009,40666
39107,Mercer,OH,2010,40814
39107,Mercer,OH,2011,40838
39107,Mercer,OH,2012,40875
39107,Mercer,OH,2013,40784
39109,Miami,OH,1990,93200
39109,Miami,OH,1991,94088
39109,Miami,OH,1992,94894
39109,Miami,OH,1993,95732
39109,Miami,OH,1994,96475
39109,Miami,OH,1995,97010
39109,Miami,OH,1996,96941
39109,Miami,OH,1997,97742
39109,Miami,OH,1998,98147
39109,Miami,OH,1999,98721
39109,Miami,OH,2000,98868
39109,Miami,OH,2001,99351
39109,Miami,OH,2002,99596
39109,Miami,OH,2003,100230
39109,Miami,OH,2004,100797
39109,Miami,OH,2005,101619
39109,Miami,OH,2006,101914
39109,Miami,OH,2007,101038
39109,Miami,OH,2008,101085
39109,Miami,OH,2009,101256
39109,Miami,OH,2010,102506
39109,Miami,OH,2011,102857
39109,Miami,OH,2012,103060
39109,Miami,OH,2013,103439
39111,Monroe,OH,1990,15500
39111,Monroe,OH,1991,15387
39111,Monroe,OH,1992,15280
39111,Monroe,OH,1993,15321
39111,Monroe,OH,1994,15293
39111,Monroe,OH,1995,15388
39111,Monroe,OH,1996,15268
39111,Monroe,OH,1997,15331
39111,Monroe,OH,1998,15357
39111,Monroe,OH,1999,15454
39111,Monroe,OH,2000,15180
39111,Monroe,OH,2001,15163
39111,Monroe,OH,2002,14973
39111,Monroe,OH,2003,14927
39111,Monroe,OH,2004,15063
39111,Monroe,OH,2005,14698
39111,Monroe,OH,2006,14606
39111,Monroe,OH,2007,14258
39111,Monroe,OH,2008,14221
39111,Monroe,OH,2009,14058
39111,Monroe,OH,2010,14642
39111,Monroe,OH,2011,14585
39111,Monroe,OH,2012,14549
39111,Monroe,OH,2013,14585
39113,Montgomery,OH,1990,573800
39113,Montgomery,OH,1991,576628
39113,Montgomery,OH,1992,578642
39113,Montgomery,OH,1993,575859
39113,Montgomery,OH,1994,572140
39113,Montgomery,OH,1995,570490
39113,Montgomery,OH,1996,566312
39113,Montgomery,OH,1997,561303
39113,Montgomery,OH,1998,558427
39113,Montgomery,OH,1999,565866
39113,Montgomery,OH,2000,559062
39113,Montgomery,OH,2001,554232
39113,Montgomery,OH,2002,554470
39113,Montgomery,OH,2003,552187
39113,Montgomery,OH,2004,550063
39113,Montgomery,OH,2005,547435
39113,Montgomery,OH,2006,542237
39113,Montgomery,OH,2007,538104
39113,Montgomery,OH,2008,534626
39113,Montgomery,OH,2009,532562
39113,Montgomery,OH,2010,535153
39113,Montgomery,OH,2011,537602
39113,Montgomery,OH,2012,534325
39113,Montgomery,OH,2013,535846
39115,Morgan,OH,1990,14200
39115,Morgan,OH,1991,14164
39115,Morgan,OH,1992,14303
39115,Morgan,OH,1993,14331
39115,Morgan,OH,1994,14452
39115,Morgan,OH,1995,14602
39115,Morgan,OH,1996,14599
39115,Morgan,OH,1997,14615
39115,Morgan,OH,1998,14536
39115,Morgan,OH,1999,14525
39115,Morgan,OH,2000,14897
39115,Morgan,OH,2001,14891
39115,Morgan,OH,2002,14749
39115,Morgan,OH,2003,14843
39115,Morgan,OH,2004,14941
39115,Morgan,OH,2005,14958
39115,Morgan,OH,2006,14821
39115,Morgan,OH,2007,14613
39115,Morgan,OH,2008,14510
39115,Morgan,OH,2009,14288
39115,Morgan,OH,2010,15054
39115,Morgan,OH,2011,15034
39115,Morgan,OH,2012,14911
39115,Morgan,OH,2013,14904
39117,Morrow,OH,1990,27700
39117,Morrow,OH,1991,28138
39117,Morrow,OH,1992,28577
39117,Morrow,OH,1993,29152
39117,Morrow,OH,1994,29633
39117,Morrow,OH,1995,30136
39117,Morrow,OH,1996,30481
39117,Morrow,OH,1997,31080
39117,Morrow,OH,1998,31467
39117,Morrow,OH,1999,32146
39117,Morrow,OH,2000,31628
39117,Morrow,OH,2001,32674
39117,Morrow,OH,2002,32976
39117,Morrow,OH,2003,33568
39117,Morrow,OH,2004,34247
39117,Morrow,OH,2005,34322
39117,Morrow,OH,2006,34529
39117,Morrow,OH,2007,34520
39117,Morrow,OH,2008,34455
39117,Morrow,OH,2009,34642
39117,Morrow,OH,2010,34827
39117,Morrow,OH,2011,34855
39117,Morrow,OH,2012,34938
39117,Morrow,OH,2013,35033
39119,Muskingum,OH,1990,82100
39119,Muskingum,OH,1991,82422
39119,Muskingum,OH,1992,82594
39119,Muskingum,OH,1993,83080
39119,Muskingum,OH,1994,83566
39119,Muskingum,OH,1995,84169
39119,Muskingum,OH,1996,84349
39119,Muskingum,OH,1997,84539
39119,Muskingum,OH,1998,84470
39119,Muskingum,OH,1999,84812
39119,Muskingum,OH,2000,84585
39119,Muskingum,OH,2001,84900
39119,Muskingum,OH,2002,85349
39119,Muskingum,OH,2003,85423
39119,Muskingum,OH,2004,85669
39119,Muskingum,OH,2005,85579
39119,Muskingum,OH,2006,86125
39119,Muskingum,OH,2007,85333
39119,Muskingum,OH,2008,85087
39119,Muskingum,OH,2009,84884
39119,Muskingum,OH,2010,86074
39119,Muskingum,OH,2011,86237
39119,Muskingum,OH,2012,85950
39119,Muskingum,OH,2013,85231
39121,Noble,OH,1990,11300
39121,Noble,OH,1991,11575
39121,Noble,OH,1992,11631
39121,Noble,OH,1993,11771
39121,Noble,OH,1994,11793
39121,Noble,OH,1995,12096
39121,Noble,OH,1996,12134
39121,Noble,OH,1997,12304
39121,Noble,OH,1998,12343
39121,Noble,OH,1999,14810
39121,Noble,OH,2000,14058
39121,Noble,OH,2001,14038
39121,Noble,OH,2002,14088
39121,Noble,OH,2003,14054
39121,Noble,OH,2004,14021
39121,Noble,OH,2005,14156
39121,Noble,OH,2006,14165
39121,Noble,OH,2007,14096
39121,Noble,OH,2008,14333
39121,Noble,OH,2009,14311
39121,Noble,OH,2010,14645
39121,Noble,OH,2011,14702
39121,Noble,OH,2012,14579
39121,Noble,OH,2013,14628
39123,Ottawa,OH,1990,40000
39123,Ottawa,OH,1991,40077
39123,Ottawa,OH,1992,40126
39123,Ottawa,OH,1993,40228
39123,Ottawa,OH,1994,40216
39123,Ottawa,OH,1995,40591
39123,Ottawa,OH,1996,40535
39123,Ottawa,OH,1997,40651
39123,Ottawa,OH,1998,40983
39123,Ottawa,OH,1999,41281
39123,Ottawa,OH,2000,40985
39123,Ottawa,OH,2001,41029
39123,Ottawa,OH,2002,41049
39123,Ottawa,OH,2003,41192
39123,Ottawa,OH,2004,41407
39123,Ottawa,OH,2005,41583
39123,Ottawa,OH,2006,41331
39123,Ottawa,OH,2007,41084
39123,Ottawa,OH,2008,40823
39123,Ottawa,OH,2009,40945
39123,Ottawa,OH,2010,41428
39123,Ottawa,OH,2011,41396
39123,Ottawa,OH,2012,41339
39123,Ottawa,OH,2013,41153
39125,Paulding,OH,1990,20500
39125,Paulding,OH,1991,20320
39125,Paulding,OH,1992,20114
39125,Paulding,OH,1993,20273
39125,Paulding,OH,1994,20239
39125,Paulding,OH,1995,20443
39125,Paulding,OH,1996,20344
39125,Paulding,OH,1997,20157
39125,Paulding,OH,1998,20078
39125,Paulding,OH,1999,20073
39125,Paulding,OH,2000,20293
39125,Paulding,OH,2001,20081
39125,Paulding,OH,2002,19841
39125,Paulding,OH,2003,19665
39125,Paulding,OH,2004,19486
39125,Paulding,OH,2005,19537
39125,Paulding,OH,2006,19432
39125,Paulding,OH,2007,19182
39125,Paulding,OH,2008,19096
39125,Paulding,OH,2009,18994
39125,Paulding,OH,2010,19614
39125,Paulding,OH,2011,19420
39125,Paulding,OH,2012,19295
39125,Paulding,OH,2013,19254
39127,Perry,OH,1990,31600
39127,Perry,OH,1991,31799
39127,Perry,OH,1992,32298
39127,Perry,OH,1993,32708
39127,Perry,OH,1994,33343
39127,Perry,OH,1995,33550
39127,Perry,OH,1996,33834
39127,Perry,OH,1997,34144
39127,Perry,OH,1998,34290
39127,Perry,OH,1999,34261
39127,Perry,OH,2000,34078
39127,Perry,OH,2001,34380
39127,Perry,OH,2002,34408
39127,Perry,OH,2003,35074
39127,Perry,OH,2004,35040
39127,Perry,OH,2005,35246
39127,Perry,OH,2006,35313
39127,Perry,OH,2007,34839
39127,Perry,OH,2008,35241
39127,Perry,OH,2009,35359
39127,Perry,OH,2010,36058
39127,Perry,OH,2011,36303
39127,Perry,OH,2012,36015
39127,Perry,OH,2013,35997
39129,Pickaway,OH,1990,48300
39129,Pickaway,OH,1991,48901
39129,Pickaway,OH,1992,50325
39129,Pickaway,OH,1993,50879
39129,Pickaway,OH,1994,51547
39129,Pickaway,OH,1995,52510
39129,Pickaway,OH,1996,52727
39129,Pickaway,OH,1997,53218
39129,Pickaway,OH,1998,53731
39129,Pickaway,OH,1999,53431
39129,Pickaway,OH,2000,52727
39129,Pickaway,OH,2001,52986
39129,Pickaway,OH,2002,53437
39129,Pickaway,OH,2003,51723
39129,Pickaway,OH,2004,53656
39129,Pickaway,OH,2005,52989
39129,Pickaway,OH,2006,53606
39129,Pickaway,OH,2007,53809
39129,Pickaway,OH,2008,54544
39129,Pickaway,OH,2009,54734
39129,Pickaway,OH,2010,55698
39129,Pickaway,OH,2011,55990
39129,Pickaway,OH,2012,56399
39129,Pickaway,OH,2013,56304
39131,Pike,OH,1990,24200
39131,Pike,OH,1991,24690
39131,Pike,OH,1992,25268
39131,Pike,OH,1993,25693
39131,Pike,OH,1994,26090
39131,Pike,OH,1995,26775
39131,Pike,OH,1996,27156
39131,Pike,OH,1997,27565
39131,Pike,OH,1998,27775
39131,Pike,OH,1999,27988
39131,Pike,OH,2000,27695
39131,Pike,OH,2001,27841
39131,Pike,OH,2002,27921
39131,Pike,OH,2003,28194
39131,Pike,OH,2004,28294
39131,Pike,OH,2005,28146
39131,Pike,OH,2006,28269
39131,Pike,OH,2007,27918
39131,Pike,OH,2008,27967
39131,Pike,OH,2009,27722
39131,Pike,OH,2010,28709
39131,Pike,OH,2011,28628
39131,Pike,OH,2012,28480
39131,Pike,OH,2013,28367
39133,Portage,OH,1990,142600
39133,Portage,OH,1991,144346
39133,Portage,OH,1992,146209
39133,Portage,OH,1993,147505
39133,Portage,OH,1994,148887
39133,Portage,OH,1995,148699
39133,Portage,OH,1996,149571
39133,Portage,OH,1997,150792
39133,Portage,OH,1998,151222
39133,Portage,OH,1999,151579
39133,Portage,OH,2000,152061
39133,Portage,OH,2001,152743
39133,Portage,OH,2002,153886
39133,Portage,OH,2003,154870
39133,Portage,OH,2004,154764
39133,Portage,OH,2005,155631
39133,Portage,OH,2006,155012
39133,Portage,OH,2007,155869
39133,Portage,OH,2008,155991
39133,Portage,OH,2009,157530
39133,Portage,OH,2010,161419
39133,Portage,OH,2011,161624
39133,Portage,OH,2012,161451
39133,Portage,OH,2013,163862
39135,Preble,OH,1990,40100
39135,Preble,OH,1991,40492
39135,Preble,OH,1992,40904
39135,Preble,OH,1993,41161
39135,Preble,OH,1994,41526
39135,Preble,OH,1995,42174
39135,Preble,OH,1996,42633
39135,Preble,OH,1997,42862
39135,Preble,OH,1998,43226
39135,Preble,OH,1999,43472
39135,Preble,OH,2000,42337
39135,Preble,OH,2001,42520
39135,Preble,OH,2002,42680
39135,Preble,OH,2003,42417
39135,Preble,OH,2004,42553
39135,Preble,OH,2005,42527
39135,Preble,OH,2006,42491
39135,Preble,OH,2007,41739
39135,Preble,OH,2008,41643
39135,Preble,OH,2009,41422
39135,Preble,OH,2010,42270
39135,Preble,OH,2011,42083
39135,Preble,OH,2012,41886
39135,Preble,OH,2013,41732
39137,Putnam,OH,1990,33800
39137,Putnam,OH,1991,34186
39137,Putnam,OH,1992,34476
39137,Putnam,OH,1993,34522
39137,Putnam,OH,1994,34806
39137,Putnam,OH,1995,35089
39137,Putnam,OH,1996,35199
39137,Putnam,OH,1997,35080
39137,Putnam,OH,1998,35255
39137,Putnam,OH,1999,35206
39137,Putnam,OH,2000,34726
39137,Putnam,OH,2001,34808
39137,Putnam,OH,2002,34736
39137,Putnam,OH,2003,34754
39137,Putnam,OH,2004,34718
39137,Putnam,OH,2005,34928
39137,Putnam,OH,2006,34744
39137,Putnam,OH,2007,34635
39137,Putnam,OH,2008,34543
39137,Putnam,OH,2009,34377
39137,Putnam,OH,2010,34499
39137,Putnam,OH,2011,34294
39137,Putnam,OH,2012,34198
39137,Putnam,OH,2013,34088
39139,Richland,OH,1990,126100
39139,Richland,OH,1991,127173
39139,Richland,OH,1992,127804
39139,Richland,OH,1993,127599
39139,Richland,OH,1994,128073
39139,Richland,OH,1995,128421
39139,Richland,OH,1996,128151
39139,Richland,OH,1997,127762
39139,Richland,OH,1998,127342
39139,Richland,OH,1999,129607
39139,Richland,OH,2000,128852
39139,Richland,OH,2001,128051
39139,Richland,OH,2002,128004
39139,Richland,OH,2003,128267
39139,Richland,OH,2004,128096
39139,Richland,OH,2005,127949
39139,Richland,OH,2006,127010
39139,Richland,OH,2007,125679
39139,Richland,OH,2008,124999
39139,Richland,OH,2009,124490
39139,Richland,OH,2010,124475
39139,Richland,OH,2011,123510
39139,Richland,OH,2012,122673
39139,Richland,OH,2013,121773
39141,Ross,OH,1990,69300
39141,Ross,OH,1991,70604
39141,Ross,OH,1992,71492
39141,Ross,OH,1993,72160
39141,Ross,OH,1994,72764
39141,Ross,OH,1995,73941
39141,Ross,OH,1996,74407
39141,Ross,OH,1997,75195
39141,Ross,OH,1998,75473
39141,Ross,OH,1999,75731
39141,Ross,OH,2000,73345
39141,Ross,OH,2001,74061
39141,Ross,OH,2002,74469
39141,Ross,OH,2003,74424
39141,Ross,OH,2004,74466
39141,Ross,OH,2005,75197
39141,Ross,OH,2006,75556
39141,Ross,OH,2007,75398
39141,Ross,OH,2008,76073
39141,Ross,OH,2009,75972
39141,Ross,OH,2010,78064
39141,Ross,OH,2011,78249
39141,Ross,OH,2012,77429
39141,Ross,OH,2013,77910
39143,Sandusky,OH,1990,62000
39143,Sandusky,OH,1991,62501
39143,Sandusky,OH,1992,62808
39143,Sandusky,OH,1993,62581
39143,Sandusky,OH,1994,62741
39143,Sandusky,OH,1995,62997
39143,Sandusky,OH,1996,62732
39143,Sandusky,OH,1997,62296
39143,Sandusky,OH,1998,62216
39143,Sandusky,OH,1999,61810
39143,Sandusky,OH,2000,61792
39143,Sandusky,OH,2001,61673
39143,Sandusky,OH,2002,61698
39143,Sandusky,OH,2003,61753
39143,Sandusky,OH,2004,61948
39143,Sandusky,OH,2005,61676
39143,Sandusky,OH,2006,61625
39143,Sandusky,OH,2007,60997
39143,Sandusky,OH,2008,60637
39143,Sandusky,OH,2009,60071
39143,Sandusky,OH,2010,60944
39143,Sandusky,OH,2011,60734
39143,Sandusky,OH,2012,60510
39143,Sandusky,OH,2013,60098
39145,Scioto,OH,1990,80300
39145,Scioto,OH,1991,80240
39145,Scioto,OH,1992,81111
39145,Scioto,OH,1993,81545
39145,Scioto,OH,1994,81858
39145,Scioto,OH,1995,81414
39145,Scioto,OH,1996,80905
39145,Scioto,OH,1997,80756
39145,Scioto,OH,1998,80355
39145,Scioto,OH,1999,80353
39145,Scioto,OH,2000,79195
39145,Scioto,OH,2001,78435
39145,Scioto,OH,2002,78041
39145,Scioto,OH,2003,77453
39145,Scioto,OH,2004,77046
39145,Scioto,OH,2005,76561
39145,Scioto,OH,2006,76441
39145,Scioto,OH,2007,75958
39145,Scioto,OH,2008,76587
39145,Scioto,OH,2009,76334
39145,Scioto,OH,2010,79499
39145,Scioto,OH,2011,79277
39145,Scioto,OH,2012,78477
39145,Scioto,OH,2013,78153
39147,Seneca,OH,1990,59700
39147,Seneca,OH,1991,59786
39147,Seneca,OH,1992,59930
39147,Seneca,OH,1993,60136
39147,Seneca,OH,1994,60403
39147,Seneca,OH,1995,60369
39147,Seneca,OH,1996,60368
39147,Seneca,OH,1997,60025
39147,Seneca,OH,1998,60099
39147,Seneca,OH,1999,59768
39147,Seneca,OH,2000,58683
39147,Seneca,OH,2001,58314
39147,Seneca,OH,2002,58077
39147,Seneca,OH,2003,57734
39147,Seneca,OH,2004,57789
39147,Seneca,OH,2005,57483
39147,Seneca,OH,2006,57255
39147,Seneca,OH,2007,56705
39147,Seneca,OH,2008,56461
39147,Seneca,OH,2009,56152
39147,Seneca,OH,2010,56745
39147,Seneca,OH,2011,56469
39147,Seneca,OH,2012,56018
39147,Seneca,OH,2013,55914
39149,Shelby,OH,1990,44900
39149,Shelby,OH,1991,45591
39149,Shelby,OH,1992,45869
39149,Shelby,OH,1993,46338
39149,Shelby,OH,1994,46679
39149,Shelby,OH,1995,47079
39149,Shelby,OH,1996,46837
39149,Shelby,OH,1997,47415
39149,Shelby,OH,1998,47457
39149,Shelby,OH,1999,47949
39149,Shelby,OH,2000,47910
39149,Shelby,OH,2001,48183
39149,Shelby,OH,2002,48516
39149,Shelby,OH,2003,48566
39149,Shelby,OH,2004,48517
39149,Shelby,OH,2005,48736
39149,Shelby,OH,2006,48884
39149,Shelby,OH,2007,48834
39149,Shelby,OH,2008,48919
39149,Shelby,OH,2009,48990
39149,Shelby,OH,2010,49423
39149,Shelby,OH,2011,49307
39149,Shelby,OH,2012,49167
39149,Shelby,OH,2013,49192
39151,Stark,OH,1990,367600
39151,Stark,OH,1991,369812
39151,Stark,OH,1992,372125
39151,Stark,OH,1993,373468
39151,Stark,OH,1994,374612
39151,Stark,OH,1995,375553
39151,Stark,OH,1996,374406
39151,Stark,OH,1997,373719
39151,Stark,OH,1998,373112
39151,Stark,OH,1999,373174
39151,Stark,OH,2000,378098
39151,Stark,OH,2001,377438
39151,Stark,OH,2002,377940
39151,Stark,OH,2003,377519
39151,Stark,OH,2004,381229
39151,Stark,OH,2005,380608
39151,Stark,OH,2006,380575
39151,Stark,OH,2007,378664
39151,Stark,OH,2008,379214
39151,Stark,OH,2009,379466
39151,Stark,OH,2010,375586
39151,Stark,OH,2011,375087
39151,Stark,OH,2012,374868
39151,Stark,OH,2013,375432
39153,Summit,OH,1990,515000
39153,Summit,OH,1991,519830
39153,Summit,OH,1992,523191
39153,Summit,OH,1993,525233
39153,Summit,OH,1994,527920
39153,Summit,OH,1995,530135
39153,Summit,OH,1996,530571
39153,Summit,OH,1997,531650
39153,Summit,OH,1998,537730
39153,Summit,OH,1999,537856
39153,Summit,OH,2000,542899
39153,Summit,OH,2001,544217
39153,Summit,OH,2002,546381
39153,Summit,OH,2003,546773
39153,Summit,OH,2004,547314
39153,Summit,OH,2005,546604
39153,Summit,OH,2006,545931
39153,Summit,OH,2007,543487
39153,Summit,OH,2008,542562
39153,Summit,OH,2009,542405
39153,Summit,OH,2010,541781
39153,Summit,OH,2011,539832
39153,Summit,OH,2012,540811
39153,Summit,OH,2013,541824
39155,Trumbull,OH,1990,227800
39155,Trumbull,OH,1991,228864
39155,Trumbull,OH,1992,229805
39155,Trumbull,OH,1993,229519
39155,Trumbull,OH,1994,228829
39155,Trumbull,OH,1995,228417
39155,Trumbull,OH,1996,227069
39155,Trumbull,OH,1997,226082
39155,Trumbull,OH,1998,225066
39155,Trumbull,OH,1999,225339
39155,Trumbull,OH,2000,225116
39155,Trumbull,OH,2001,223982
39155,Trumbull,OH,2002,223518
39155,Trumbull,OH,2003,221785
39155,Trumbull,OH,2004,220486
39155,Trumbull,OH,2005,219296
39155,Trumbull,OH,2006,217362
39155,Trumbull,OH,2007,213475
39155,Trumbull,OH,2008,211317
39155,Trumbull,OH,2009,210157
39155,Trumbull,OH,2010,210312
39155,Trumbull,OH,2011,209264
39155,Trumbull,OH,2012,207406
39155,Trumbull,OH,2013,206442
39157,Tuscarawas,OH,1990,84100
39157,Tuscarawas,OH,1991,84889
39157,Tuscarawas,OH,1992,85518
39157,Tuscarawas,OH,1993,85866
39157,Tuscarawas,OH,1994,86512
39157,Tuscarawas,OH,1995,87323
39157,Tuscarawas,OH,1996,87803
39157,Tuscarawas,OH,1997,88209
39157,Tuscarawas,OH,1998,88608
39157,Tuscarawas,OH,1999,88773
39157,Tuscarawas,OH,2000,90914
39157,Tuscarawas,OH,2001,91066
39157,Tuscarawas,OH,2002,91490
39157,Tuscarawas,OH,2003,91706
39157,Tuscarawas,OH,2004,92221
39157,Tuscarawas,OH,2005,91944
39157,Tuscarawas,OH,2006,91766
39157,Tuscarawas,OH,2007,91398
39157,Tuscarawas,OH,2008,91348
39157,Tuscarawas,OH,2009,91137
39157,Tuscarawas,OH,2010,92582
39157,Tuscarawas,OH,2011,92508
39157,Tuscarawas,OH,2012,92392
39157,Tuscarawas,OH,2013,92672
39159,Union,OH,1990,32000
39159,Union,OH,1991,32735
39159,Union,OH,1992,33690
39159,Union,OH,1993,34499
39159,Union,OH,1994,35420
39159,Union,OH,1995,36528
39159,Union,OH,1996,37396
39159,Union,OH,1997,38634
39159,Union,OH,1998,39494
39159,Union,OH,1999,40776
39159,Union,OH,2000,40909
39159,Union,OH,2001,42793
39159,Union,OH,2002,43010
39159,Union,OH,2003,43750
39159,Union,OH,2004,44487
39159,Union,OH,2005,45751
39159,Union,OH,2006,46702
39159,Union,OH,2007,47234
39159,Union,OH,2008,48223
39159,Union,OH,2009,48903
39159,Union,OH,2010,52300
39159,Union,OH,2011,52764
39159,Union,OH,2012,52715
39159,Union,OH,2013,53306
39161,Van Wert,OH,1990,30500
39161,Van Wert,OH,1991,30320
39161,Van Wert,OH,1992,30223
39161,Van Wert,OH,1993,30264
39161,Van Wert,OH,1994,30265
39161,Van Wert,OH,1995,30463
39161,Van Wert,OH,1996,30426
39161,Van Wert,OH,1997,30278
39161,Van Wert,OH,1998,30200
39161,Van Wert,OH,1999,30092
39161,Van Wert,OH,2000,29659
39161,Van Wert,OH,2001,29440
39161,Van Wert,OH,2002,29399
39161,Van Wert,OH,2003,29277
39161,Van Wert,OH,2004,29276
39161,Van Wert,OH,2005,29154
39161,Van Wert,OH,2006,29303
39161,Van Wert,OH,2007,28889
39161,Van Wert,OH,2008,28748
39161,Van Wert,OH,2009,28496
39161,Van Wert,OH,2010,28744
39161,Van Wert,OH,2011,28601
39161,Van Wert,OH,2012,28744
39161,Van Wert,OH,2013,28459
39163,Vinton,OH,1990,11100
39163,Vinton,OH,1991,11238
39163,Vinton,OH,1992,11439
39163,Vinton,OH,1993,11637
39163,Vinton,OH,1994,11780
39163,Vinton,OH,1995,12072
39163,Vinton,OH,1996,12068
39163,Vinton,OH,1997,12034
39163,Vinton,OH,1998,12158
39163,Vinton,OH,1999,12362
39163,Vinton,OH,2000,12806
39163,Vinton,OH,2001,13150
39163,Vinton,OH,2002,13128
39163,Vinton,OH,2003,13231
39163,Vinton,OH,2004,13352
39163,Vinton,OH,2005,13429
39163,Vinton,OH,2006,13519
39163,Vinton,OH,2007,13372
39163,Vinton,OH,2008,13281
39163,Vinton,OH,2009,13228
39163,Vinton,OH,2010,13435
39163,Vinton,OH,2011,13367
39163,Vinton,OH,2012,13239
39163,Vinton,OH,2013,13276
39165,Warren,OH,1990,113900
39165,Warren,OH,1991,117097
39165,Warren,OH,1992,119816
39165,Warren,OH,1993,123047
39165,Warren,OH,1994,126657
39165,Warren,OH,1995,131295
39165,Warren,OH,1996,134791
39165,Warren,OH,1997,140080
39165,Warren,OH,1998,146033
39165,Warren,OH,1999,153292
39165,Warren,OH,2000,158383
39165,Warren,OH,2001,169025
39165,Warren,OH,2002,175133
39165,Warren,OH,2003,181743
39165,Warren,OH,2004,189276
39165,Warren,OH,2005,196622
39165,Warren,OH,2006,201871
39165,Warren,OH,2007,204390
39165,Warren,OH,2008,207353
39165,Warren,OH,2009,210712
39165,Warren,OH,2010,212693
39165,Warren,OH,2011,214910
39165,Warren,OH,2012,217241
39165,Warren,OH,2013,219169
39167,Washington,OH,1990,62300
39167,Washington,OH,1991,62315
39167,Washington,OH,1992,62766
39167,Washington,OH,1993,63193
39167,Washington,OH,1994,63550
39167,Washington,OH,1995,63836
39167,Washington,OH,1996,63827
39167,Washington,OH,1997,63612
39167,Washington,OH,1998,63413
39167,Washington,OH,1999,63029
39167,Washington,OH,2000,63251
39167,Washington,OH,2001,62991
39167,Washington,OH,2002,62561
39167,Washington,OH,2003,62505
