FIPS,Alfalfa,Otherhay,Barley,Barley.Winter,Maize,Sorghum,Soybean,Wheat,Wheat.Winter
17085,NA,NA,0,0,0,0,0,0,0
17087,0,0,0,0,0,0,0,NA,NA
17089,0,0,0,0,0,0,NA,0,0
17091,0,0,0,0,7613,0,2368,NA,NA
17093,NA,NA,0,0,NA,0,NA,0,0
17095,0,0,0,0,NA,0,NA,0,0
17097,0,0,0,0,0,0,294,0,0
17099,0,0,0,0,0,0,0,0,0
17101,0,0,0,0,8021,0,4762,0,673
17103,NA,NA,0,0,22485,0,1911,0,0
17105,0,0,0,0,NA,0,NA,0,0
17107,0,0,0,0,926,0,NA,0,0
17109,0,0,0,0,NA,0,0,0,0
17111,NA,NA,0,0,7259,0,2151,NA,NA
17113,0,0,0,0,1411,0,154,0,0
17115,0,0,0,0,0,0,0,0,0
17117,0,NA,0,0,0,0,0,0,0
17119,0,0,0,0,412,0,242,0,283
17121,0,0,0,0,0,0,NA,0,0
17123,NA,NA,0,0,947,0,693,NA,NA
17125,NA,NA,0,0,57732,NA,24451,0,744
17127,0,0,0,0,3970,0,2070,0,0
17129,0,0,0,0,2913,0,1336,0,0
17131,0,0,0,0,5071,0,2852,0,0
17133,3,0,0,0,3019,0,436,0,0
17135,0,0,0,0,NA,0,NA,NA,NA
17137,0,0,0,0,3599,0,NA,NA,NA
17139,NA,NA,0,0,0,0,0,0,0
17141,0,0,NA,0,575,0,365,0,0
17143,NA,NA,0,0,1711,0,694,NA,NA
17145,0,NA,0,0,NA,0,161,NA,NA
17147,0,0,0,0,745,0,NA,0,0
17149,0,0,0,0,1085,NA,273,0,0
17151,0,0,0,0,198,0,139,0,0
17153,0,0,0,0,932,0,NA,0,0
17155,0,0,0,0,NA,0,0,0,0
17157,0,0,0,0,NA,0,NA,NA,NA
17159,0,0,0,0,NA,0,0,0,0
17161,0,0,0,0,3099,0,820,0,0
17163,0,4,0,0,NA,0,98,NA,NA
17165,0,0,0,0,0,0,NA,0,0
17167,0,0,0,0,698,0,NA,0,0
17169,0,0,0,0,1091,0,NA,0,0
17171,0,0,0,0,3111,0,3909,NA,NA
17173,0,0,0,0,0,0,NA,0,0
17175,0,0,0,0,0,0,0,0,0
17177,0,0,0,0,0,0,0,0,0
17179,0,0,0,0,27508,NA,4355,0,94
17181,0,NA,0,0,NA,0,NA,0,0
17183,0,NA,0,0,NA,0,NA,0,0
17185,0,0,0,0,699,0,342,NA,NA
17187,0,0,0,0,5818,0,2203,0,0
17189,NA,NA,0,0,NA,0,NA,0,0
17191,0,NA,0,0,1694,0,1182,NA,NA
17193,0,0,0,0,9605,0,4880,0,1540
17195,37,0,0,0,47795,0,6901,0,243
17197,NA,NA,0,0,NA,0,NA,NA,NA
17199,NA,NA,0,0,0,0,0,0,0
17201,0,0,0,0,342,0,0,0,0
17203,NA,NA,0,0,332,0,0,0,0
18001,0,0,0,0,0,0,0,0,0
18003,0,0,0,0,0,0,0,0,0
18005,0,0,0,0,0,0,0,0,0
18007,0,0,0,0,0,0,0,0,0
18009,0,0,0,0,0,0,0,0,0
18011,0,0,0,0,NA,0,NA,0,0
18013,0,NA,0,0,0,0,NA,0,0
18015,3,0,0,0,NA,0,NA,0,0
18017,0,0,0,0,1211,0,518,0,0
18019,NA,NA,0,0,NA,0,NA,NA,NA
18021,NA,NA,0,0,NA,0,NA,0,0
18023,0,NA,0,0,NA,0,0,0,0
18025,0,0,0,0,0,0,0,0,0
18027,NA,NA,0,0,5120,0,553,0,0
18029,0,NA,0,0,NA,0,0,0,0
18031,0,0,0,0,NA,0,0,0,0
18033,NA,NA,0,0,359,0,301,NA,NA
18035,0,0,0,0,0,0,0,0,0
18037,0,NA,0,0,NA,0,NA,0,0
18039,382,27,0,0,16049,0,6884,NA,NA
18041,0,0,0,0,0,0,0,0,0
18043,0,0,0,0,0,0,0,0,0
18045,0,0,0,0,NA,0,0,0,0
18047,3,0,0,0,NA,0,NA,0,0
18049,99,26,0,0,16947,0,5296,NA,NA
18051,NA,NA,0,0,3115,0,1147,NA,NA
18053,0,0,0,0,0,0,0,0,0
18055,0,NA,0,0,1728,0,420,0,0
18057,NA,NA,0,0,2649,0,780,NA,NA
18059,NA,NA,0,0,NA,0,NA,NA,NA
18061,0,0,0,0,0,0,0,0,0
18063,0,0,0,0,0,0,NA,0,0
18065,0,0,0,0,0,0,0,0,0
18067,0,0,0,0,0,0,0,0,0
18069,0,0,0,0,424,0,246,0,0
18071,NA,NA,0,0,1677,0,1124,NA,NA
18073,0,0,0,0,14049,0,4699,0,0
18075,NA,NA,0,0,0,0,3,0,0
18077,0,NA,0,0,NA,0,NA,0,0
18079,0,0,0,0,NA,0,0,0,0
18081,NA,NA,0,0,1773,NA,1199,NA,NA
18083,0,NA,0,0,20870,0,9169,0,811
18085,NA,NA,0,0,11159,0,5414,0,0
18087,NA,NA,0,0,17048,0,7387,NA,NA
18089,NA,NA,0,0,6438,0,1347,NA,NA
18091,NA,NA,NA,0,38590,0,10800,0,1746
18093,0,0,0,0,NA,0,NA,0,0
18095,0,0,0,0,NA,0,67,NA,NA
18097,0,NA,0,0,NA,0,0,0,0
18099,0,0,0,0,0,0,0,0,0
18101,0,0,0,0,NA,0,0,0,0
18103,NA,NA,0,0,2085,0,602,0,0
18105,0,0,0,0,NA,0,NA,0,0
18107,NA,NA,0,0,NA,0,323,NA,NA
18109,0,NA,0,0,0,0,0,0,0
18111,0,NA,0,0,4425,0,705,0,0
18113,NA,NA,0,0,10688,0,2733,NA,NA
18115,NA,NA,0,0,0,0,0,0,0
18117,0,0,0,0,NA,0,0,0,0
18119,NA,NA,0,0,0,0,0,0,0
18121,NA,NA,0,0,1710,0,NA,NA,NA
18123,0,NA,0,0,0,0,0,0,0
18125,0,0,0,0,NA,0,0,0,0
18127,NA,NA,0,0,6074,0,3119,0,71
18129,NA,NA,0,0,11254,0,4966,0,1084
18131,NA,NA,0,0,10924,0,3515,NA,NA
18133,NA,NA,0,0,18,0,NA,NA,NA
18135,NA,NA,0,0,NA,0,NA,NA,NA
18137,0,NA,0,0,NA,0,NA,0,0
18139,NA,NA,0,0,NA,0,395,0,0
18141,275,0,0,0,21286,0,4699,0,86
18143,0,0,0,0,0,0,NA,NA,NA
18145,0,0,0,0,2436,0,1374,0,0
18147,0,NA,0,0,NA,0,NA,0,0
18149,36,0,0,0,17152,0,3344,0,0
18151,NA,NA,0,0,1589,0,362,NA,NA
18153,0,0,0,0,3581,0,1123,0,530
18155,NA,NA,0,0,0,0,NA,0,0
18157,NA,NA,0,0,2790,0,597,NA,NA
18159,0,0,0,0,693,0,NA,0,0
18161,0,0,0,0,0,0,0,0,0
18163,0,0,0,0,NA,0,NA,0,0
18165,NA,NA,0,0,NA,0,0,0,0
18167,NA,NA,0,0,704,0,384,0,0
18169,NA,NA,0,0,1607,0,358,0,0
18171,0,0,0,0,1720,0,407,0,0
18173,0,0,0,0,0,0,0,0,0
18175,0,0,0,0,NA,0,NA,0,0
18177,7,3,0,0,481,0,NA,0,0
18179,0,0,0,0,0,0,0,0,0
18181,0,12,0,0,3531,0,NA,0,0
18183,NA,NA,0,0,NA,0,NA,0,0
19001,0,0,0,0,0,0,0,0,0
19003,0,0,0,0,0,0,0,0,0
19005,0,0,0,0,0,0,0,0,0
19007,0,0,0,0,0,0,0,0,0
19009,0,0,0,0,0,0,0,0,0
19011,0,0,0,0,0,0,0,0,0
19013,NA,NA,0,0,0,0,0,0,0
19015,NA,NA,0,0,NA,0,NA,0,0
19017,0,0,0,0,NA,0,244,0,0
19019,NA,NA,0,0,0,0,0,0,0
19021,0,0,0,0,618,0,NA,0,0
19023,0,0,0,0,344,0,NA,0,0
19025,0,0,0,0,NA,0,NA,0,0
19027,0,0,0,0,NA,0,NA,0,0
19029,0,0,0,0,330,0,0,0,0
19031,0,0,0,0,272,0,NA,0,0
19033,0,0,0,0,NA,0,0,0,0
19035,NA,NA,0,0,0,0,0,0,0
19037,0,0,0,0,120,0,NA,0,0
19039,0,0,0,0,0,0,0,0,0
19041,NA,NA,0,0,NA,0,NA,0,0
19043,0,0,0,0,NA,0,0,0,0
19045,0,0,0,0,0,0,0,0,0
19047,NA,NA,0,0,965,0,0,0,0
19049,NA,NA,0,0,NA,0,NA,0,0
19051,0,0,0,0,0,0,0,0,0
19053,NA,NA,0,0,NA,0,NA,0,0
19055,NA,NA,0,0,NA,0,NA,0,0
19057,0,0,0,0,2540,0,564,0,0
19059,0,0,0,0,744,0,NA,0,0
19061,0,0,0,0,0,0,0,0,0
19063,0,0,0,0,201,0,210,0,0
19065,0,0,0,0,88,0,NA,0,0
19067,NA,NA,0,0,1415,0,595,0,0
19069,0,0,0,0,0,0,0,0,0
19071,0,0,0,0,6175,0,2361,0,0
19073,NA,NA,0,0,NA,0,0,0,0
19075,0,0,0,0,0,0,0,0,0
19077,0,NA,0,0,NA,0,NA,NA,NA
19079,NA,NA,0,0,NA,0,0,0,0
19081,NA,NA,0,0,737,0,NA,0,0
19083,0,0,0,0,0,0,0,0,0
19085,NA,NA,0,0,17035,0,11677,NA,NA
19087,0,0,0,0,0,0,0,0,0
19089,NA,NA,0,0,68,0,NA,0,0
19091,0,NA,0,0,0,0,0,0,0
19093,0,0,0,0,NA,0,NA,0,0
19095,0,0,0,0,NA,0,NA,0,0
19097,10,0,0,0,NA,0,NA,0,0
19099,0,0,0,0,0,0,0,0,0
19101,0,0,0,0,NA,0,NA,0,0
19103,0,NA,0,0,0,0,NA,0,0
19105,0,0,0,0,NA,0,0,0,0
19107,0,NA,0,0,0,0,0,0,0
19109,0,0,0,0,239,0,NA,0,0
19111,0,0,0,0,953,0,NA,0,0
19113,NA,NA,0,0,NA,0,NA,0,0
19115,NA,NA,0,0,7127,0,2261,0,0
19117,0,0,0,0,0,0,0,0,0
19119,0,0,0,0,1071,0,396,0,0
19121,0,0,0,0,0,0,0,0,0
19123,0,0,0,0,NA,0,0,0,0
19125,0,0,0,0,0,0,0,0,0
19127,0,0,0,0,NA,0,NA,0,0
19129,0,0,0,0,NA,0,NA,0,0
19131,NA,NA,0,0,911,0,NA,0,0
19133,NA,NA,0,0,40063,0,20882,0,0
19135,0,0,0,0,0,0,NA,0,0
19137,0,0,0,0,NA,0,NA,0,0
19139,NA,NA,0,0,4841,0,1843,0,0
19141,0,0,0,0,431,0,340,0,0
19143,0,0,0,0,1057,0,249,0,0
19145,0,0,0,0,NA,0,41,NA,NA
19147,0,NA,0,0,3455,0,742,0,0
19149,0,NA,0,0,1420,0,407,0,0
19151,9,0,0,0,383,0,101,0,0
19153,0,0,0,0,NA,0,NA,0,0
19155,0,0,0,0,2378,0,954,0,0
19157,0,0,0,0,0,0,0,0,0
19159,NA,NA,0,0,0,0,NA,0,0
19161,NA,NA,0,0,198,0,NA,0,0
19163,NA,NA,0,0,0,0,NA,0,0
19165,0,0,0,0,NA,0,NA,0,0
19167,NA,NA,0,0,5033,0,1575,0,0
19169,NA,NA,0,0,269,0,NA,0,0
19171,0,0,0,0,0,0,0,0,0
19173,0,0,0,0,0,0,0,0,0
19175,0,0,0,0,0,0,0,0,0
19177,0,0,0,0,0,0,0,0,0
19179,0,8,0,0,NA,0,NA,0,0
19181,0,NA,0,0,NA,0,0,0,0
19183,0,0,0,0,NA,0,0,0,0
19185,0,0,0,0,0,0,0,0,0
19187,0,0,0,0,NA,0,0,0,0
19189,0,0,0,0,0,0,0,0,0
19191,0,0,0,0,NA,0,0,0,0
19193,0,0,0,0,3618,0,1663,0,0
19195,0,0,0,0,995,0,NA,0,0
19197,0,0,0,0,0,0,0,0,0
20001,0,0,0,0,0,0,0,0,0
20003,0,0,0,0,0,0,0,0,0
20005,0,0,0,0,0,0,0,0,0
20007,0,0,0,0,0,0,0,0,0
20009,0,0,0,0,0,0,0,0,0
20011,0,NA,0,0,NA,0,NA,NA,NA
20013,NA,NA,0,0,3432,0,1289,NA,NA
20015,NA,NA,0,0,2399,NA,2242,0,89
20017,0,0,0,0,0,0,0,0,0
20019,0,0,0,0,0,0,0,0,0
20021,0,0,0,0,660,0,124,0,24
20023,1874,1587,0,0,29498,NA,3243,0,2963
20025,702,415,0,0,750,69,0,0,3717
20027,NA,NA,0,0,15628,106,8396,0,4275
20029,252,110,0,0,7089,555,5166,0,1767
20031,0,NA,0,0,541,0,598,NA,NA
20033,367,1054,0,0,NA,1500,512,0,1278
20035,0,NA,0,0,1186,199,3320,NA,NA
20037,0,NA,0,0,707,0,263,NA,NA
20039,1095,236,0,0,8188,NA,727,0,726
20041,153,152,0,0,1793,129,1525,0,229
20043,0,0,0,0,896,0,NA,0,0
20045,NA,NA,0,0,2086,0,941,0,0
20047,4160,1152,NA,0,57210,2175,19298,0,9913
20049,0,0,0,0,0,0,0,0,0
20051,305,138,0,0,NA,521,448,0,300
20053,0,0,0,0,155,NA,NA,NA,NA
20055,23490,2656,NA,0,80695,8339,NA,0,46181
20057,6837,4344,0,0,31966,7204,8207,0,21945
20059,NA,NA,0,0,1454,0,436,NA,NA
20061,NA,NA,0,0,2020,NA,1383,0,65
20063,257,513,0,0,12664,1270,1470,0,4372
20065,480,1659,0,0,6525,1190,2600,0,859
20067,2144,1286,0,0,39187,4258,547,0,34876
20069,15004,5733,0,0,54041,10994,4964,0,26246
20071,NA,NA,0,0,12025,709,0,0,5919
20073,0,NA,0,0,NA,0,NA,0,0
20075,NA,NA,0,0,5574,1901,0,0,6079
20077,NA,NA,0,0,590,NA,374,0,1408
20079,NA,NA,264,0,22765,1817,18143,0,4363
20081,NA,NA,0,0,54420,10391,NA,0,32447
20083,950,1637,0,0,NA,2851,687,0,8836
20085,0,0,0,0,318,0,155,0,0
20087,0,110,0,0,2240,0,667,NA,NA
20089,NA,NA,0,0,9964,238,4084,0,280
20091,0,121,0,0,26,0,33,NA,NA
20093,16672,560,0,0,21312,639,2499,0,17227
20095,558,378,0,0,9126,3558,8325,0,12765
20097,3558,1486,0,0,21855,6652,8746,0,7766
20099,0,0,0,0,0,0,0,0,0
20101,NA,NA,0,0,5919,1725,1399,0,5194
20103,0,NA,0,0,NA,0,150,NA,NA
20105,NA,NA,0,0,332,NA,NA,NA,NA
20107,0,NA,0,0,0,0,0,0,0
20109,1028,415,0,0,6049,347,NA,0,1622
20111,NA,NA,0,0,0,0,0,NA,NA
20113,605,265,0,0,18673,1850,17746,0,6243
20115,43,47,0,0,2140,211,1169,0,658
20117,NA,NA,0,0,1961,0,827,0,0
20119,1931,1793,0,0,86136,8292,8556,0,22434
20121,0,37,0,0,470,0,NA,NA,NA
20123,206,70,0,0,3674,107,1499,0,2262
20125,NA,NA,0,0,1848,0,1650,NA,NA
20127,0,0,0,0,NA,0,163,NA,NA
20129,NA,NA,0,0,23082,6081,0,0,27513
20131,NA,NA,0,0,753,0,NA,0,3
20133,0,NA,0,0,0,0,NA,0,20
20135,269,204,0,0,702,1056,NA,0,2104
20137,580,126,0,0,9186,170,2684,0,1457
20139,0,0,0,0,0,0,0,0,0
20141,NA,NA,0,0,2357,714,2673,0,782
20143,NA,NA,0,0,1600,NA,2107,0,470
20145,NA,NA,0,0,32977,6043,17394,0,15614
20147,NA,NA,0,0,2463,1077,2248,0,445
20149,89,0,0,0,11801,NA,9598,NA,NA
20151,3179,570,0,0,45619,3013,17744,0,16498
20153,2778,389,0,0,12142,NA,1104,0,1137
20155,2670,957,254,0,19567,3979,24681,0,11818
20157,4184,60,0,0,23915,357,14815,0,2600
20159,407,323,0,0,13289,434,7788,0,8080
20161,NA,NA,0,0,1482,NA,2114,NA,NA
20163,676,121,0,0,1317,582,233,0,390
20165,636,744,0,0,5591,2020,2588,0,1137
20167,NA,NA,0,0,NA,NA,0,0,196
20169,NA,NA,NA,0,486,967,1637,0,1170
20171,830,386,0,0,15644,2046,302,0,10000
20173,1198,13,0,0,19758,795,18778,0,3924
20175,2300,2616,0,0,44826,9403,7331,0,25601
20177,0,NA,0,0,11891,NA,6519,0,155
20179,2077,465,0,0,49852,682,12179,0,13147
20181,1627,684,NA,0,65478,1893,5304,0,9333
20183,268,52,0,0,3912,391,1350,0,961
20185,5010,1741,0,0,36134,1076,29436,0,40530
20187,NA,NA,0,0,43137,1179,NA,0,27016
20189,1205,1107,0,0,97886,5753,4364,0,27146
20191,NA,NA,0,0,5762,43,8758,0,1766
20193,755,1935,0,0,57009,1191,8588,0,16668
20195,595,546,0,0,2375,668,699,0,1552
20197,0,0,0,0,3406,0,2808,0,0
20199,1013,801,NA,0,38243,2801,360,0,10570
20201,NA,NA,0,0,5215,362,3676,0,194
20203,749,1148,0,0,25423,3477,779,0,31456
20205,0,0,0,0,676,0,1547,0,0
20207,0,0,0,0,0,0,0,0,0
20209,0,0,0,0,NA,0,NA,0,0
21001,0,0,0,0,0,0,0,0,0
21003,0,0,0,0,0,0,0,0,0
21005,0,0,0,0,0,0,0,0,0
21007,0,0,0,0,0,0,0,0,0
21009,0,0,0,0,0,0,0,0,0
21011,0,NA,0,0,NA,0,NA,NA,NA
21013,0,NA,0,0,NA,0,0,0,0
21015,NA,NA,0,0,NA,0,0,0,0
21017,NA,NA,0,0,0,0,NA,0,0
21019,0,15,0,0,0,0,0,0,0
21021,NA,NA,0,0,90,0,0,NA,NA
21023,NA,NA,0,0,0,0,0,0,0
21025,NA,NA,0,0,0,0,0,0,0
21027,0,0,0,0,0,0,0,0,0
21029,0,NA,0,0,0,0,0,0,0
21031,0,NA,0,0,NA,0,151,0,0
21033,0,0,0,0,NA,0,NA,NA,NA
21035,NA,NA,0,0,1234,0,379,NA,NA
21037,0,NA,0,0,0,0,0,0,0
21039,0,0,0,0,NA,0,NA,0,0
21041,0,0,0,0,NA,0,0,0,0
21043,0,4,0,0,0,0,0,0,0
21045,0,NA,0,0,0,0,0,0,0
21047,NA,NA,NA,0,732,0,446,NA,NA
21049,NA,NA,0,0,0,0,0,0,0
21051,0,NA,0,0,117,0,0,0,0
21053,0,NA,0,0,0,0,0,0,0
21055,NA,NA,0,0,808,0,NA,0,0
21057,0,NA,0,0,0,0,0,0,0
21059,0,NA,0,0,6587,0,2632,NA,NA
21061,0,0,0,0,0,0,0,0,0
21063,0,NA,0,0,0,0,0,0,0
21065,0,NA,0,0,0,0,0,0,0
21067,0,NA,0,0,0,0,0,0,0
21069,6,0,0,0,NA,0,NA,0,6
21071,0,0,0,0,0,0,0,0,0
21073,NA,NA,0,0,0,NA,NA,0,0
21075,0,0,0,0,1613,0,NA,NA,NA
21077,0,NA,0,0,0,0,0,0,0
21079,0,0,0,0,42,0,0,0,0
21081,0,NA,0,0,0,0,0,0,0
21083,NA,NA,0,0,1542,0,1859,0,116
21085,0,NA,0,0,0,0,0,0,0
21087,0,NA,0,0,NA,0,NA,0,0
21089,0,0,0,0,0,0,0,0,0
21091,0,NA,0,0,NA,0,NA,NA,NA
21093,NA,NA,0,0,178,0,NA,0,3
21095,0,0,0,0,NA,0,0,0,0
21097,19,33,0,0,NA,0,NA,0,0
21099,0,0,0,0,0,0,0,0,0
21101,0,0,0,0,4355,0,1585,0,0
21103,NA,NA,0,0,14,0,0,0,0
21105,0,0,0,0,3916,0,1712,0,251
21107,0,NA,0,0,NA,0,NA,0,0
21109,0,0,0,0,0,0,0,0,0
21111,0,0,0,0,0,0,0,0,0
21113,NA,NA,0,0,NA,0,0,NA,NA
21115,0,0,0,0,0,0,0,0,0
21117,0,NA,0,0,0,0,0,0,0
21119,0,0,0,0,0,0,0,0,0
21121,0,104,0,0,0,0,0,0,0
21123,NA,NA,0,0,NA,0,0,0,0
21125,0,NA,0,0,0,0,0,0,0
21127,NA,NA,0,0,NA,0,0,0,0
21129,0,0,0,0,NA,0,0,0,0
21131,0,0,0,0,0,0,0,0,0
21133,0,0,0,0,0,0,0,0,0
21135,0,6,0,0,NA,0,0,0,0
21137,NA,NA,0,0,NA,0,0,NA,NA
21139,0,0,0,0,0,0,0,0,0
21141,0,4,NA,0,NA,0,NA,NA,NA
21143,0,0,0,0,NA,0,0,0,0
21145,NA,NA,0,0,NA,0,0,0,0
21147,0,0,0,0,0,0,0,0,0
21149,NA,NA,0,0,986,0,NA,NA,NA
21151,NA,NA,0,0,20,0,0,0,0
21153,0,NA,0,0,0,0,0,0,0
21155,0,13,0,0,NA,0,NA,0,0
21157,0,NA,0,0,0,0,0,0,0
21159,0,0,0,0,0,0,0,0,0
21161,NA,NA,0,0,NA,0,0,0,0
21163,0,NA,0,0,0,0,0,0,0
21165,0,NA,0,0,0,0,0,0,0
21167,0,0,0,0,0,0,0,0,0
21169,0,10,0,0,NA,0,0,0,0
21171,0,0,0,0,0,0,0,0,0
21173,0,0,0,0,0,0,0,0,0
21175,0,NA,0,0,NA,0,0,0,0
21177,NA,NA,0,0,NA,0,NA,0,0
21179,0,55,0,0,194,0,177,0,0
21181,0,33,0,0,NA,0,0,0,0
21183,NA,NA,0,0,NA,0,NA,0,0
21185,NA,NA,0,0,NA,0,0,0,0
21187,NA,NA,0,0,0,0,0,NA,NA
21189,0,0,0,0,0,0,0,0,0
21191,19,45,0,0,310,0,167,0,0
21193,0,0,0,0,0,0,0,0,0
21195,0,0,0,0,0,0,0,0,0
21197,NA,NA,0,0,0,0,0,0,0
21199,NA,NA,0,0,NA,0,NA,0,0
21201,0,NA,0,0,0,0,0,0,0
21203,0,0,0,0,15,0,0,0,0
21205,0,NA,0,0,0,0,0,0,0
21207,0,0,0,0,0,0,0,0,0
21209,NA,NA,0,0,NA,0,NA,NA,NA
21211,NA,NA,0,0,NA,0,0,0,0
21213,0,NA,0,0,0,0,NA,0,0
21215,0,0,0,0,0,0,NA,0,0
21217,0,0,0,0,0,0,0,0,0
21219,NA,NA,0,0,NA,NA,NA,0,0
21221,NA,NA,0,0,NA,0,NA,NA,NA
21223,0,0,0,0,0,0,0,0,0
21225,0,NA,0,0,1826,NA,804,0,0
21227,0,NA,0,0,NA,0,0,0,0
21229,0,NA,0,0,37,0,NA,NA,NA
21231,0,NA,0,0,0,0,NA,0,0
21233,0,0,0,0,NA,0,0,0,0
21235,0,0,0,0,0,0,0,0,0
21237,0,37,0,0,0,0,0,0,0
21239,NA,NA,0,0,0,0,0,NA,NA
22001,0,0,0,0,0,0,0,0,0
22003,0,0,0,0,0,0,0,0,0
22005,0,0,0,0,0,0,0,0,0
22007,0,0,0,0,0,0,0,0,0
22009,0,0,0,0,0,0,0,0,0
22011,0,374,0,0,130,0,419,0,0
22013,0,NA,0,0,0,0,0,0,0
22015,0,440,0,0,0,0,NA,NA,NA
22017,0,NA,0,0,6601,0,1066,0,0
22019,0,41,0,0,0,0,NA,0,0
22021,0,244,0,0,1190,0,1254,0,693
22023,0,NA,0,0,0,0,0,0,0
22025,0,374,0,0,10375,850,13615,0,147
22027,0,0,0,0,0,0,0,0,0
22029,0,89,0,0,6137,43,9090,NA,NA
22031,0,NA,0,0,0,0,0,0,0
22033,0,NA,0,0,18,NA,NA,NA,NA
22035,0,432,0,0,42604,NA,69784,NA,NA
22037,0,NA,0,0,0,0,0,0,0
22039,0,77,0,0,NA,0,1470,0,0
22041,0,1379,0,0,47812,475,22400,0,4676
22043,0,0,0,0,NA,NA,NA,0,0
22045,0,NA,0,0,0,0,0,0,0
22047,0,0,0,0,0,0,0,0,0
22049,0,NA,0,0,0,0,0,0,0
22051,0,0,0,0,0,0,0,0,0
22053,0,228,0,0,0,NA,1760,0,0
22055,0,55,0,0,NA,0,0,0,0
22057,0,NA,0,0,NA,0,0,0,0
22059,0,0,0,0,0,0,0,0,0
22061,0,NA,0,0,0,0,208,0,0
22063,0,NA,0,0,0,0,0,0,0
22065,0,NA,0,0,35036,0,21395,0,266
22067,NA,NA,0,0,62578,1247,50505,0,3960
22069,0,252,0,0,3603,0,2468,0,0
22071,0,0,0,0,0,0,0,0,0
22073,0,125,0,0,1145,1456,6321,0,2395
22075,0,0,0,0,0,0,0,0,0
22077,0,0,0,0,NA,0,NA,0,0
22079,0,NA,0,0,2004,210,4935,NA,NA
22081,0,996,0,0,NA,0,NA,0,0
22083,0,910,0,0,36855,NA,22686,0,1595
22085,0,0,0,0,0,0,0,0,0
22087,0,0,0,0,0,0,0,0,0
22089,0,NA,0,0,0,0,0,0,0
22091,0,205,0,0,0,0,0,0,0
22093,0,0,0,0,0,0,0,0,0
22095,0,0,0,0,0,0,0,0,0
22097,0,207,0,0,NA,NA,2596,0,0
22099,0,0,0,0,0,0,0,0,0
22101,0,0,0,0,0,0,0,0,0
22103,0,47,0,0,0,0,0,0,0
22105,0,NA,0,0,0,0,0,0,0
22107,0,30,0,0,12983,NA,12913,NA,NA
22109,0,0,0,0,0,0,0,0,0
22111,0,NA,0,0,0,0,0,0,0
22113,0,256,0,0,0,0,NA,0,0
22115,0,6,0,0,0,0,0,0,0
22117,NA,NA,0,0,0,0,0,NA,NA
22119,0,0,0,0,0,0,0,0,0
22121,0,NA,0,0,0,0,0,0,0
22123,0,322,0,0,16966,NA,22698,0,1314
22125,0,3,0,0,0,0,0,0,0
22127,0,0,0,0,0,0,0,0,0
23001,0,0,0,0,0,0,0,0,0
23003,0,0,0,0,0,0,0,0,0
23005,0,0,0,0,0,0,0,0,0
23007,0,0,0,0,0,0,0,0,0
23009,0,0,0,0,0,0,0,0,0
23011,0,44,0,0,NA,0,0,0,0
23013,0,NA,0,0,0,0,0,0,0
23015,0,7,0,0,NA,0,0,0,0
23017,0,NA,0,0,0,0,0,0,0
23019,NA,NA,0,0,NA,0,0,NA,NA
23021,0,NA,0,0,0,0,0,0,0
23023,0,NA,0,0,NA,0,0,0,0
23025,0,NA,0,0,0,0,0,0,0
23027,NA,NA,0,0,0,0,0,0,0
23029,0,0,0,0,NA,0,0,0,0
23031,0,11,0,0,0,0,0,0,0
24001,0,0,0,0,0,0,0,0,0
24003,0,0,0,0,0,0,0,0,0
24005,0,0,0,0,0,0,0,0,0
24009,0,0,0,0,0,0,0,0,0
24011,NA,NA,1083,0,12076,NA,9206,0,3524
24013,NA,NA,0,0,NA,0,NA,0,0
24015,0,0,0,0,NA,0,NA,0,0
24017,0,NA,NA,0,NA,0,0,NA,NA
24019,NA,NA,282,0,11631,0,6376,0,3062
24021,0,NA,0,0,NA,0,0,NA,NA
24023,NA,NA,0,0,0,0,0,0,0
24025,NA,NA,0,0,NA,0,0,0,0
24027,0,NA,0,0,0,0,0,0,0
24029,NA,NA,NA,0,3468,0,1139,0,357
24031,NA,NA,0,0,NA,0,NA,NA,NA
24033,0,NA,0,0,18,0,NA,NA,NA
24035,NA,NA,188,0,8646,0,3546,0,1363
24037,NA,NA,NA,0,30,0,NA,0,0
24039,0,NA,0,0,NA,0,NA,NA,NA
24041,0,6,664,0,5557,0,1395,NA,NA
24043,NA,NA,0,0,232,0,NA,0,0
24045,NA,NA,NA,0,4559,NA,1681,0,659
24047,0,0,NA,0,3309,0,760,0,430
24510,0,0,0,0,0,0,0,0,0
25001,0,0,0,0,0,0,0,0,0
25003,0,0,0,0,0,0,0,0,0
25005,0,0,0,0,0,0,0,0,0
25007,0,0,0,0,0,0,0,0,0
25009,0,0,0,0,0,0,0,0,0
25011,0,NA,0,0,NA,0,0,0,0
25013,0,0,0,0,NA,0,0,0,0
25015,0,NA,0,0,NA,0,0,0,0
25017,0,3,0,0,8,0,0,0,0
25019,0,0,0,0,0,0,0,0,0
25021,0,NA,0,0,0,0,0,0,0
25023,0,NA,0,0,0,0,0,0,0
25025,0,0,0,0,0,0,0,0,0
25027,0,66,0,0,0,0,0,0,0
26001,0,0,0,0,0,0,0,0,0
26003,0,0,0,0,0,0,0,0,0
26005,0,0,0,0,0,0,0,0,0
26007,0,0,0,0,0,0,0,0,0
26009,0,0,0,0,0,0,0,0,0
26011,0,0,0,0,0,0,0,0,0
26013,0,0,0,0,0,0,NA,0,0
26015,159,30,0,0,1730,0,477,0,0
