FIPS,Alfalfa,Otherhay,Barley,Barley.Winter,Maize,Sorghum,Soybean,Wheat,Wheat.Winter
17117,0,NA,0,0,0,0,0,0,0
17119,0,0,0,0,637,0,302,0,241
17121,0,0,0,0,0,0,NA,0,0
17123,NA,NA,0,0,975,0,562,NA,NA
17125,NA,NA,0,0,758,NA,297,0,419
17127,0,0,0,0,533,0,212,0,0
17129,0,0,0,0,385,0,53,0,0
17131,0,0,0,0,695,0,260,0,0
17133,285,0,0,0,477,0,452,0,0
17135,0,0,0,0,NA,0,NA,NA,NA
17137,0,0,0,0,517,0,NA,NA,NA
17139,NA,NA,0,0,0,0,0,0,0
17141,0,0,NA,0,761,0,394,0,0
17143,NA,NA,0,0,105,0,563,NA,NA
17145,0,NA,0,0,NA,0,185,NA,NA
17147,0,0,0,0,880,0,NA,0,0
17149,0,0,0,0,17,NA,321,0,0
17151,0,0,0,0,307,0,158,0,0
17153,0,0,0,0,972,0,NA,0,0
17155,0,0,0,0,NA,0,0,0,0
17157,0,0,0,0,NA,0,NA,NA,NA
17159,0,0,0,0,NA,0,0,0,0
17161,0,0,0,0,481,0,630,0,0
17163,0,4,0,0,NA,0,660,NA,NA
17165,0,0,0,0,0,0,NA,0,0
17167,0,0,0,0,838,0,NA,0,0
17169,0,0,0,0,18,0,NA,0,0
17171,0,0,0,0,483,0,362,NA,NA
17173,0,0,0,0,0,0,NA,0,0
17175,0,0,0,0,0,0,0,0,0
17177,0,0,0,0,0,0,0,0,0
17179,0,0,0,0,451,NA,423,0,475
17181,0,NA,0,0,NA,0,NA,0,0
17183,0,NA,0,0,NA,0,NA,0,0
17185,0,0,0,0,839,0,386,NA,NA
17187,0,0,0,0,722,0,221,0,0
17189,NA,NA,0,0,NA,0,NA,0,0
17191,0,NA,0,0,101,0,31,NA,NA
17193,0,0,0,0,956,0,432,NA,53
17195,343,0,0,0,672,0,529,0,220
17197,NA,NA,0,0,NA,0,NA,NA,NA
17199,NA,NA,0,0,0,0,0,0,0
17201,0,0,0,0,560,0,0,0,0
17203,NA,NA,0,0,553,0,0,0,0
18001,0,0,0,0,0,0,0,0,0
18003,0,0,0,0,0,0,0,0,0
18005,0,0,0,0,0,0,0,0,0
18007,0,0,0,0,0,0,0,0,0
18009,0,0,0,0,0,0,0,0,0
18011,0,0,0,0,NA,0,NA,0,0
18013,0,NA,0,0,0,0,NA,0,0
18015,285,0,0,0,NA,0,NA,0,0
18017,0,0,0,0,35,0,494,0,0
18019,NA,NA,0,0,NA,0,NA,NA,NA
18021,NA,NA,0,0,NA,0,NA,0,0
18023,0,NA,0,0,NA,0,0,0,0
18025,0,0,0,0,0,0,0,0,0
18027,NA,NA,0,0,698,0,502,0,0
18029,0,NA,0,0,NA,0,0,0,0
18031,0,0,0,0,NA,0,0,0,0
18033,NA,NA,0,0,567,0,366,NA,NA
18035,0,0,0,0,0,0,0,0,0
18037,0,NA,0,0,NA,0,NA,0,0
18039,347,27,0,0,252,0,528,NA,NA
18041,0,0,0,0,0,0,0,0,0
18043,0,0,0,0,0,0,0,0,0
18045,0,0,0,0,NA,0,0,0,0
18047,285,0,0,0,NA,0,NA,0,0
18049,548,26,0,0,261,0,482,NA,NA
18051,NA,NA,0,0,484,0,25,NA,NA
18053,0,0,0,0,0,0,0,0,0
18055,0,NA,0,0,110,0,448,0,0
18057,NA,NA,0,0,377,0,605,NA,NA
18059,NA,NA,0,0,NA,0,NA,NA,NA
18061,0,0,0,0,0,0,0,0,0
18063,0,0,0,0,0,0,NA,0,0
18065,0,0,0,0,0,0,0,0,0
18067,0,0,0,0,0,0,0,0,0
18069,0,0,0,0,643,0,305,0,0
18071,NA,NA,0,0,97,0,21,NA,NA
18073,0,0,0,0,217,0,427,0,0
18075,NA,NA,0,0,0,0,330,0,0
18077,0,NA,0,0,NA,0,NA,0,0
18079,0,0,0,0,NA,0,0,0,0
18081,NA,NA,0,0,116,NA,32,NA,NA
18083,0,NA,0,0,401,0,642,0,443
18085,NA,NA,0,0,170,0,484,0,0
18087,NA,NA,0,0,269,0,568,NA,NA
18089,NA,NA,0,0,789,0,54,NA,NA
18091,NA,NA,NA,0,580,0,122,NA,74
18093,0,0,0,0,NA,0,NA,0,0
18095,0,0,0,0,NA,0,553,NA,NA
18097,0,NA,0,0,NA,0,0,0,0
18099,0,0,0,0,0,0,0,0,0
18101,0,0,0,0,NA,0,0,0,0
18103,NA,NA,0,0,320,0,535,0,0
18105,0,0,0,0,NA,0,NA,0,0
18107,NA,NA,0,0,NA,0,379,NA,NA
18109,0,NA,0,0,0,0,0,0,0
18111,0,NA,0,0,609,0,577,0,0
18113,NA,NA,0,0,158,0,255,NA,NA
18115,NA,NA,0,0,0,0,0,0,0
18117,0,0,0,0,NA,0,0,0,0
18119,NA,NA,0,0,0,0,0,0,0
18121,NA,NA,0,0,104,0,NA,NA,NA
18123,0,NA,0,0,0,0,0,0,0
18125,0,0,0,0,NA,0,0,0,0
18127,NA,NA,0,0,776,0,336,0,412
18129,NA,NA,0,0,171,0,436,NA,11
18131,NA,NA,0,0,160,0,353,NA,NA
18133,NA,NA,0,0,288,0,NA,NA,NA
18135,NA,NA,0,0,NA,0,NA,NA,NA
18137,0,NA,0,0,NA,0,NA,0,0
18139,NA,NA,0,0,NA,0,411,0,0
18141,276,0,0,0,408,0,427,0,450
18143,0,0,0,0,0,0,NA,NA,NA
18145,0,0,0,0,356,0,57,0,0
18147,0,NA,0,0,NA,0,NA,0,0
18149,335,0,0,0,270,0,350,0,0
18151,NA,NA,0,0,90,0,393,NA,NA
18153,0,0,0,0,516,0,20,0,354
18155,NA,NA,0,0,0,0,NA,0,0
18157,NA,NA,0,0,381,0,518,NA,NA
18159,0,0,0,0,837,0,NA,0,0
18161,0,0,0,0,0,0,0,0,0
18163,0,0,0,0,NA,0,NA,0,0
18165,NA,NA,0,0,NA,0,0,0,0
18167,NA,NA,0,0,861,0,405,0,0
18169,NA,NA,0,0,92,0,389,0,0
18171,0,0,0,0,107,0,442,0,0
18173,0,0,0,0,0,0,0,0,0
18175,0,0,0,0,NA,0,NA,0,0
18177,487,3,0,0,681,0,NA,0,0
18179,0,0,0,0,0,0,0,0,0
18181,0,12,0,0,514,0,NA,0,0
18183,NA,NA,0,0,NA,0,NA,0,0
19001,0,0,0,0,0,0,0,0,0
19003,0,0,0,0,0,0,0,0,0
19005,0,0,0,0,0,0,0,0,0
19007,0,0,0,0,0,0,0,0,0
19009,0,0,0,0,0,0,0,0,0
19011,0,0,0,0,0,0,0,0,0
19013,NA,NA,0,0,0,0,0,0,0
19015,NA,NA,0,0,NA,0,NA,0,0
19017,0,0,0,0,NA,0,304,0,0
19019,NA,NA,0,0,0,0,0,0,0
19021,0,0,0,0,809,0,NA,0,0
19023,0,0,0,0,562,0,NA,0,0
19025,0,0,0,0,NA,0,NA,0,0
19027,0,0,0,0,NA,0,NA,0,0
19029,0,0,0,0,552,0,0,0,0
19031,0,0,0,0,456,0,NA,0,0
19033,0,0,0,0,NA,0,0,0,0
19035,NA,NA,0,0,0,0,0,0,0
19037,0,0,0,0,195,0,NA,0,0
19039,0,0,0,0,0,0,0,0,0
19041,NA,NA,0,0,NA,0,NA,0,0
19043,0,0,0,0,NA,0,0,0,0
19045,0,0,0,0,0,0,0,0,0
19047,NA,NA,0,0,982,0,0,0,0
19049,NA,NA,0,0,NA,0,NA,0,0
19051,0,0,0,0,0,0,0,0,0
19053,NA,NA,0,0,NA,0,NA,0,0
19055,NA,NA,0,0,NA,0,NA,0,0
19057,0,0,0,0,370,0,506,0,0
19059,0,0,0,0,879,0,NA,0,0
19061,0,0,0,0,0,0,0,0,0
19063,0,0,0,0,403,0,280,0,0
19065,0,0,0,0,938,0,NA,0,0
19067,NA,NA,0,0,60,0,517,0,0
19069,0,0,0,0,0,0,0,0,0
19071,0,0,0,0,781,0,232,0,0
19073,NA,NA,0,0,NA,0,0,0,0
19075,0,0,0,0,0,0,0,0,0
19077,0,NA,0,0,NA,0,NA,NA,NA
19079,NA,NA,0,0,NA,0,0,0,0
19081,NA,NA,0,0,875,0,NA,0,0
19083,0,0,0,0,0,0,0,0,0
19085,NA,NA,0,0,268,0,136,NA,NA
19087,0,0,0,0,0,0,0,0,0
19089,NA,NA,0,0,829,0,NA,0,0
19091,0,NA,0,0,0,0,0,0,0
19093,0,0,0,0,NA,0,NA,0,0
19095,0,0,0,0,NA,0,NA,0,0
19097,73,0,0,0,NA,0,NA,0,0
19099,0,0,0,0,0,0,0,0,0
19101,0,0,0,0,NA,0,NA,0,0
19103,0,NA,0,0,0,0,NA,0,0
19105,0,0,0,0,NA,0,0,0,0
19107,0,NA,0,0,0,0,0,0,0
19109,0,0,0,0,426,0,NA,0,0
19111,0,0,0,0,976,0,NA,0,0
19113,NA,NA,0,0,NA,0,NA,0,0
19115,NA,NA,0,0,843,0,226,0,0
19117,0,0,0,0,0,0,0,0,0
19119,0,0,0,0,15,0,412,0,0
19121,0,0,0,0,0,0,0,0,0
19123,0,0,0,0,NA,0,0,0,0
19125,0,0,0,0,0,0,0,0,0
19127,0,0,0,0,NA,0,NA,0,0
19129,0,0,0,0,NA,0,NA,0,0
19131,NA,NA,0,0,969,0,NA,0,0
19133,NA,NA,0,0,632,0,269,0,0
19135,0,0,0,0,0,0,NA,0,0
19137,0,0,0,0,NA,0,NA,0,0
19139,NA,NA,0,0,625,0,108,0,0
19141,0,0,0,0,650,0,385,0,0
19143,0,0,0,0,13,0,308,0,0
19145,0,0,0,0,NA,0,443,NA,NA
19147,0,NA,0,0,508,0,594,0,0
19149,0,NA,0,0,61,0,442,0,0
19151,532,0,0,0,585,0,124,0,0
19153,0,0,0,0,NA,0,NA,0,0
19155,0,0,0,0,350,0,654,0,0
19157,0,0,0,0,0,0,0,0,0
19159,NA,NA,0,0,0,0,NA,0,0
19161,NA,NA,0,0,307,0,NA,0,0
19163,NA,NA,0,0,0,0,NA,0,0
19165,0,0,0,0,NA,0,NA,0,0
19167,NA,NA,0,0,694,0,77,0,0
19169,NA,NA,0,0,446,0,NA,0,0
19171,0,0,0,0,0,0,0,0,0
19173,0,0,0,0,0,0,0,0,0
19175,0,0,0,0,0,0,0,0,0
19177,0,0,0,0,0,0,0,0,0
19179,0,8,0,0,NA,0,NA,0,0
19181,0,NA,0,0,NA,0,0,0,0
19183,0,0,0,0,NA,0,0,0,0
19185,0,0,0,0,0,0,0,0,0
19187,0,0,0,0,NA,0,0,0,0
19189,0,0,0,0,0,0,0,0,0
19191,0,0,0,0,NA,0,0,0,0
19193,0,0,0,0,519,0,88,0,0
19195,0,0,0,0,990,0,NA,0,0
19197,0,0,0,0,0,0,0,0,0
20001,0,0,0,0,0,0,0,0,0
20003,0,0,0,0,0,0,0,0,0
20005,0,0,0,0,0,0,0,0,0
20007,0,0,0,0,0,0,0,0,0
20009,0,0,0,0,0,0,0,0,0
20011,0,NA,0,0,NA,0,NA,NA,NA
20013,NA,NA,0,0,507,0,46,NA,NA
20015,NA,NA,0,0,354,NA,224,0,454
20017,0,0,0,0,0,0,0,0,0
20019,0,0,0,0,0,0,0,0,0
20021,0,0,0,0,823,0,147,0,218
20023,64,NA,0,0,470,NA,342,NA,199
20025,496,NA,0,0,884,167,0,NA,260
20027,NA,NA,0,0,239,41,617,NA,301
20029,261,110,0,0,842,143,479,NA,76
20031,0,NA,0,0,745,0,519,NA,NA
20033,342,NA,0,0,NA,26,493,NA,27
20035,0,NA,0,0,32,64,348,NA,NA
20037,0,NA,0,0,863,0,314,NA,NA
20039,13,NA,0,0,900,NA,586,0,417
20041,144,152,0,0,119,49,73,0,212
20043,0,0,0,0,941,0,NA,0,0
20045,NA,NA,0,0,321,0,652,0,0
20047,356,NA,NA,0,755,69,207,NA,461
20049,0,0,0,0,0,0,0,0,0
20051,313,138,0,0,NA,141,457,0,266
20053,0,0,0,0,248,NA,NA,NA,NA
20055,242,NA,NA,0,913,181,NA,NA,328
20057,464,NA,0,0,543,169,612,NA,204
20059,NA,NA,0,0,66,0,452,NA,NA
20061,NA,NA,0,0,312,NA,59,0,386
20063,262,513,0,0,191,17,65,NA,305
20065,406,NA,0,0,791,13,248,0,449
20067,188,NA,0,0,588,123,499,NA,276
20069,134,NA,0,0,743,40,435,NA,229
20071,NA,NA,0,0,184,173,0,NA,350
20073,0,NA,0,0,NA,0,NA,0,0
20075,NA,NA,0,0,710,35,0,NA,371
20077,NA,NA,0,0,769,NA,398,NA,41
20079,NA,NA,68,0,416,32,200,NA,304
20081,NA,NA,0,0,744,38,NA,NA,271
20083,546,NA,0,0,NA,83,558,NA,440
20085,0,0,0,0,546,0,176,0,0
20087,0,110,0,0,335,0,552,NA,NA
20089,NA,NA,0,0,963,94,418,0,240
20091,0,121,0,0,439,0,382,NA,NA
20093,151,NA,0,0,409,160,240,NA,146
20095,444,378,0,0,944,109,614,NA,107
20097,298,NA,0,0,411,156,621,NA,409
20099,0,0,0,0,0,0,0,0,0
20101,NA,NA,0,0,723,31,61,NA,338
20103,0,NA,0,0,NA,0,171,NA,NA
20105,NA,NA,0,0,553,NA,NA,NA,NA
20107,0,NA,0,0,0,0,0,0,0
20109,5,NA,0,0,774,113,NA,NA,60
20111,NA,NA,0,0,0,0,0,NA,NA
20113,468,265,0,0,290,33,193,NA,372
20115,384,47,0,0,327,90,29,0,389
20117,NA,NA,0,0,145,0,631,0,0
20119,67,NA,0,0,933,180,618,NA,209
20121,0,37,0,0,674,0,NA,NA,NA
20123,229,70,0,0,521,42,70,NA,177
20125,NA,NA,0,0,128,0,87,NA,NA
20127,0,0,0,0,NA,0,187,NA,NA
20129,NA,NA,0,0,420,152,0,NA,235
20131,NA,NA,0,0,885,0,NA,0,246
20133,0,NA,0,0,0,0,NA,0,200
20135,273,204,0,0,860,4,NA,NA,170
20137,447,126,0,0,945,59,251,NA,48
20139,0,0,0,0,0,0,0,0,0
20141,NA,NA,0,0,348,174,250,0,428
20143,NA,NA,0,0,91,NA,215,0,331
20145,NA,NA,0,0,549,151,191,NA,129
20147,NA,NA,0,0,359,8,225,0,326
20149,528,0,0,0,176,NA,648,NA,NA
20151,290,NA,0,0,664,102,192,NA,138
20153,213,NA,0,0,186,NA,16,NA,17
20155,208,NA,67,0,300,111,298,NA,98
20157,357,NA,0,0,422,115,162,NA,190
20159,379,323,0,0,203,131,572,NA,432
20161,NA,NA,0,0,70,NA,216,NA,NA
20163,484,121,0,0,48,148,293,0,292
20165,477,NA,0,0,713,66,246,NA,17
20167,NA,NA,0,0,NA,NA,0,0,163
20169,NA,NA,NA,0,682,193,84,NA,20
20171,520,NA,0,0,240,67,367,NA,90
20173,24,NA,0,0,302,179,203,NA,262
20175,196,NA,0,0,656,187,567,NA,223
20177,0,NA,0,0,178,NA,526,0,134
20179,184,NA,0,0,686,166,142,NA,116
20181,55,NA,NA,0,820,34,483,NA,458
20183,272,52,0,0,530,119,55,0,477
20185,411,NA,0,0,569,7,326,NA,315
20187,NA,NA,0,0,646,12,NA,NA,233
20189,25,NA,0,0,984,137,424,NA,234
20191,NA,NA,0,0,719,130,622,NA,75
20193,500,NA,0,0,754,14,619,NA,139
20195,450,NA,0,0,349,162,565,NA,55
20197,0,0,0,0,504,0,259,0,0
20199,3,NA,NA,0,579,81,391,NA,92
20201,NA,NA,0,0,700,116,358,0,162
20203,498,NA,0,0,433,108,604,NA,269
20205,0,0,0,0,826,0,75,0,0
20207,0,0,0,0,0,0,0,0,0
20209,0,0,0,0,NA,0,NA,0,0
21001,0,0,0,0,0,0,0,0,0
21003,0,0,0,0,0,0,0,0,0
21005,0,0,0,0,0,0,0,0,0
21007,0,0,0,0,0,0,0,0,0
21009,0,0,0,0,0,0,0,0,0
21011,0,NA,0,0,NA,0,NA,NA,NA
21013,0,NA,0,0,NA,0,0,0,0
21015,NA,NA,0,0,NA,0,0,0,0
21017,NA,NA,0,0,0,0,NA,0,0
21019,0,15,0,0,0,0,0,0,0
21021,NA,NA,0,0,964,0,0,NA,NA
21023,NA,NA,0,0,0,0,0,0,0
21025,NA,NA,0,0,0,0,0,0,0
21027,0,0,0,0,0,0,0,0,0
21029,0,NA,0,0,0,0,0,0,0
21031,0,NA,0,0,NA,0,172,0,0
21033,0,0,0,0,NA,0,NA,NA,NA
21035,NA,NA,0,0,38,0,399,NA,NA
21037,0,NA,0,0,0,0,0,0,0
21039,0,0,0,0,NA,0,NA,0,0
21041,0,0,0,0,NA,0,0,0,0
21043,0,4,0,0,0,0,0,0,0
21045,0,NA,0,0,0,0,0,0,0
21047,NA,NA,NA,0,873,0,456,NA,NA
21049,NA,NA,0,0,0,0,0,0,0
21051,0,NA,0,0,182,0,0,0,0
21053,0,NA,0,0,0,0,0,0,0
21055,NA,NA,0,0,916,0,NA,0,0
21057,0,NA,0,0,0,0,0,0,0
21059,0,NA,0,0,793,0,249,NA,NA
21061,0,0,0,0,0,0,0,0,0
21063,0,NA,0,0,0,0,0,0,0
21065,0,NA,0,0,0,0,0,0,0
21067,0,NA,0,0,0,0,0,0,0
21069,451,0,0,0,NA,0,NA,0,370
21071,0,0,0,0,0,0,0,0,0
21073,NA,NA,0,0,0,NA,NA,0,0
21075,0,0,0,0,93,0,NA,NA,NA
21077,0,NA,0,0,0,0,0,0,0
21079,0,0,0,0,638,0,0,0,0
21081,0,NA,0,0,0,0,0,0,0
21083,NA,NA,0,0,80,0,109,0,101
21085,0,NA,0,0,0,0,0,0,0
21087,0,NA,0,0,NA,0,NA,0,0
21089,0,0,0,0,0,0,0,0,0
21091,0,NA,0,0,NA,0,NA,NA,NA
21093,NA,NA,0,0,285,0,NA,0,246
21095,0,0,0,0,NA,0,0,0,0
21097,174,33,0,0,NA,0,NA,0,0
21099,0,0,0,0,0,0,0,0,0
21101,0,0,0,0,605,0,78,0,0
21103,NA,NA,0,0,215,0,0,0,0
21105,0,0,0,0,531,0,92,0,224
21107,0,NA,0,0,NA,0,NA,0,0
21109,0,0,0,0,0,0,0,0,0
21111,0,0,0,0,0,0,0,0,0
21113,NA,NA,0,0,NA,0,0,NA,NA
21115,0,0,0,0,0,0,0,0,0
21117,0,NA,0,0,0,0,0,0,0
21119,0,0,0,0,0,0,0,0,0
21121,0,104,0,0,0,0,0,0,0
21123,NA,NA,0,0,NA,0,0,0,0
21125,0,NA,0,0,0,0,0,0,0
21127,NA,NA,0,0,NA,0,0,0,0
21129,0,0,0,0,NA,0,0,0,0
21131,0,0,0,0,0,0,0,0,0
21133,0,0,0,0,0,0,0,0,0
21135,0,6,0,0,NA,0,0,0,0
21137,NA,NA,0,0,NA,0,0,NA,NA
21139,0,0,0,0,0,0,0,0,0
21141,0,4,NA,0,NA,0,NA,NA,NA
21143,0,0,0,0,NA,0,0,0,0
21145,NA,NA,0,0,NA,0,0,0,0
21147,0,0,0,0,0,0,0,0,0
21149,NA,NA,0,0,989,0,NA,NA,NA
21151,NA,NA,0,0,393,0,0,0,0
21153,0,NA,0,0,0,0,0,0,0
21155,0,13,0,0,NA,0,NA,0,0
21157,0,NA,0,0,0,0,0,0,0
21159,0,0,0,0,0,0,0,0,0
21161,NA,NA,0,0,NA,0,0,0,0
21163,0,NA,0,0,0,0,0,0,0
21165,0,NA,0,0,0,0,0,0,0
21167,0,0,0,0,0,0,0,0,0
21169,0,10,0,0,NA,0,0,0,0
21171,0,0,0,0,0,0,0,0,0
21173,0,0,0,0,0,0,0,0,0
21175,0,NA,0,0,NA,0,0,0,0
21177,NA,NA,0,0,NA,0,NA,0,0
21179,0,55,0,0,306,0,198,0,0
21181,0,33,0,0,NA,0,0,0,0
21183,NA,NA,0,0,NA,0,NA,0,0
21185,NA,NA,0,0,NA,0,0,0,0
21187,NA,NA,0,0,0,0,0,NA,NA
21189,0,0,0,0,0,0,0,0,0
21191,174,45,0,0,544,0,188,0,0
21193,0,0,0,0,0,0,0,0,0
21195,0,0,0,0,0,0,0,0,0
21197,NA,NA,0,0,0,0,0,0,0
21199,NA,NA,0,0,NA,0,NA,0,0
21201,0,NA,0,0,0,0,0,0,0
21203,0,0,0,0,231,0,0,0,0
21205,0,NA,0,0,0,0,0,0,0
21207,0,0,0,0,0,0,0,0,0
21209,NA,NA,0,0,NA,0,NA,NA,NA
21211,NA,NA,0,0,NA,0,0,0,0
21213,0,NA,0,0,0,0,NA,0,0
21215,0,0,0,0,0,0,NA,0,0
21217,0,0,0,0,0,0,0,0,0
21219,NA,NA,0,0,NA,NA,NA,0,0
21221,NA,NA,0,0,NA,0,NA,NA,NA
21223,0,0,0,0,0,0,0,0,0
21225,0,NA,0,0,124,NA,626,0,0
21227,0,NA,0,0,NA,0,0,0,0
21229,0,NA,0,0,574,0,NA,NA,NA
21231,0,NA,0,0,0,0,NA,0,0
21233,0,0,0,0,NA,0,0,0,0
21235,0,0,0,0,0,0,0,0,0
21237,0,37,0,0,0,0,0,0,0
21239,NA,NA,0,0,0,0,0,NA,NA
22001,0,0,0,0,0,0,0,0,0
22003,0,0,0,0,0,0,0,0,0
22005,0,0,0,0,0,0,0,0,0
22007,0,0,0,0,0,0,0,0,0
22009,0,0,0,0,0,0,0,0,0
22011,0,374,0,0,209,0,447,0,0
22013,0,NA,0,0,0,0,0,0,0
22015,0,440,0,0,0,0,NA,NA,NA
22017,0,NA,0,0,794,0,10,0,0
22019,0,41,0,0,0,0,NA,0,0
22021,0,244,0,0,33,0,42,0,397
22023,0,NA,0,0,0,0,0,0,0
22025,0,374,0,0,156,183,151,0,124
22027,0,0,0,0,0,0,0,0,0
22029,0,89,0,0,779,130,641,NA,NA
22031,0,NA,0,0,0,0,0,0,0
22033,0,NA,0,0,288,NA,NA,NA,NA
22035,0,432,0,0,639,NA,560,NA,NA
22037,0,NA,0,0,0,0,0,0,0
22039,0,77,0,0,NA,0,65,0,0
22041,0,NA,0,0,673,134,284,NA,310
22043,0,0,0,0,NA,NA,NA,0,0
22045,0,NA,0,0,0,0,0,0,0
22047,0,0,0,0,0,0,0,0,0
22049,0,NA,0,0,0,0,0,0,0
22051,0,0,0,0,0,0,0,0,0
22053,0,228,0,0,0,NA,103,0,0
22055,0,55,0,0,NA,0,0,0,0
22057,0,NA,0,0,NA,0,0,0,0
22059,0,0,0,0,0,0,0,0,0
22061,0,NA,0,0,0,0,274,0,0
22063,0,NA,0,0,0,0,0,0,0
22065,0,NA,0,0,563,0,279,0,231
22067,NA,NA,0,0,810,15,488,NA,263
22069,0,252,0,0,518,0,237,0,0
22071,0,0,0,0,0,0,0,0,0
22073,0,125,0,0,28,24,521,NA,181
22075,0,0,0,0,0,0,0,0,0
22077,0,0,0,0,NA,0,NA,0,0
22079,0,NA,0,0,309,89,434,NA,NA
22081,0,996,0,0,NA,0,NA,0,0
22083,0,910,0,0,570,NA,285,NA,58
22085,0,0,0,0,0,0,0,0,0
22087,0,0,0,0,0,0,0,0,0
22089,0,NA,0,0,0,0,0,0,0
22091,0,205,0,0,0,0,0,0,0
22093,0,0,0,0,0,0,0,0,0
22095,0,0,0,0,0,0,0,0,0
22097,0,207,0,0,NA,NA,247,0,0
22099,0,0,0,0,0,0,0,0,0
22101,0,0,0,0,0,0,0,0,0
22103,0,47,0,0,0,0,0,0,0
22105,0,NA,0,0,0,0,0,0,0
22107,0,30,0,0,194,NA,145,NA,NA
22109,0,0,0,0,0,0,0,0,0
22111,0,NA,0,0,0,0,0,0,0
22113,0,256,0,0,0,0,NA,0,0
22115,0,6,0,0,0,0,0,0,0
22117,NA,NA,0,0,0,0,0,NA,NA
22119,0,0,0,0,0,0,0,0,0
22121,0,NA,0,0,0,0,0,0,0
22123,0,322,0,0,262,NA,286,NA,31
22125,0,3,0,0,0,0,0,0,0
22127,0,0,0,0,0,0,0,0,0
23001,0,0,0,0,0,0,0,0,0
23003,0,0,0,0,0,0,0,0,0
23005,0,0,0,0,0,0,0,0,0
23007,0,0,0,0,0,0,0,0,0
23009,0,0,0,0,0,0,0,0,0
23011,0,44,0,0,NA,0,0,0,0
23013,0,NA,0,0,0,0,0,0,0
23015,0,7,0,0,NA,0,0,0,0
23017,0,NA,0,0,0,0,0,0,0
23019,NA,NA,0,0,NA,0,0,NA,NA
23021,0,NA,0,0,0,0,0,0,0
23023,0,NA,0,0,NA,0,0,0,0
23025,0,NA,0,0,0,0,0,0,0
23027,NA,NA,0,0,0,0,0,0,0
23029,0,0,0,0,NA,0,0,0,0
23031,0,11,0,0,0,0,0,0,0
24001,0,0,0,0,0,0,0,0,0
24003,0,0,0,0,0,0,0,0,0
24005,0,0,0,0,0,0,0,0,0
24009,0,0,0,0,0,0,0,0,0
24011,NA,NA,3,0,185,NA,643,NA,256
24013,NA,NA,0,0,NA,0,NA,0,0
24015,0,0,0,0,NA,0,NA,0,0
24017,0,NA,NA,0,NA,0,0,NA,NA
24019,NA,NA,71,0,173,0,522,NA,248
24021,0,NA,0,0,NA,0,0,NA,NA
24023,NA,NA,0,0,0,0,0,0,0
24025,NA,NA,0,0,NA,0,0,0,0
24027,0,NA,0,0,0,0,0,0,0
24029,NA,NA,NA,0,509,0,23,0,278
24031,NA,NA,0,0,NA,0,NA,NA,NA
24033,0,NA,0,0,288,0,NA,NA,NA
24035,NA,NA,50,0,909,0,354,NA,36
24037,NA,NA,NA,0,535,0,NA,0,0
24039,0,NA,0,0,NA,0,NA,NA,NA
24041,0,6,130,0,708,0,60,NA,NA
24043,NA,NA,0,0,424,0,NA,0,0
24045,NA,NA,NA,0,615,NA,90,0,390
24047,0,0,NA,0,499,0,598,0,323
24510,0,0,0,0,0,0,0,0,0
25001,0,0,0,0,0,0,0,0,0
25003,0,0,0,0,0,0,0,0,0
25005,0,0,0,0,0,0,0,0,0
25007,0,0,0,0,0,0,0,0,0
25009,0,0,0,0,0,0,0,0,0
25011,0,NA,0,0,NA,0,0,0,0
25013,0,0,0,0,NA,0,0,0,0
25015,0,NA,0,0,NA,0,0,0,0
25017,0,3,0,0,897,0,0,0,0
25019,0,0,0,0,0,0,0,0,0
25021,0,NA,0,0,0,0,0,0,0
25023,0,NA,0,0,0,0,0,0,0
25025,0,0,0,0,0,0,0,0,0
25027,0,66,0,0,0,0,0,0,0
26001,0,0,0,0,0,0,0,0,0
26003,0,0,0,0,0,0,0,0,0
26005,0,0,0,0,0,0,0,0,0
26007,0,0,0,0,0,0,0,0,0
26009,0,0,0,0,0,0,0,0,0
26011,0,0,0,0,0,0,0,0,0
26013,0,0,0,0,0,0,NA,0,0
26015,146,30,0,0,111,0,468,0,0
26017,0,0,0,0,150,0,320,0,0
26019,0,0,0,0,0,0,0,0,0
26021,133,0,0,0,907,0,235,0,0
26023,NA,NA,0,0,450,0,149,0,379
26025,90,0,0,0,784,0,356,NA,NA
26027,NA,NA,0,0,663,0,611,NA,NA
26029,0,NA,0,0,0,0,0,0,0
26031,NA,NA,0,0,NA,0,NA,0,0
26033,NA,NA,0,0,NA,0,0,0,0
26035,NA,NA,0,0,0,0,0,0,0
26037,332,0,0,0,924,0,389,0,453
26039,0,0,0,0,0,0,0,0,0
26041,0,0,0,0,NA,0,0,0,0
26043,NA,NA,0,0,NA,0,0,0,0
26045,NA,NA,0,0,896,0,392,NA,NA
26047,NA,NA,0,0,0,0,0,0,0
26049,NA,NA,0,0,0,0,NA,0,0
26051,NA,NA,0,0,0,0,NA,0,0
26053,0,0,0,0,NA,0,0,0,0
26055,NA,NA,0,0,NA,0,NA,NA,NA
26057,NA,NA,0,0,597,0,41,0,205
26059,NA,NA,0,0,616,0,332,NA,NA
26061,0,NA,0,0,0,0,0,0,0
26063,NA,NA,0,0,987,0,NA,0,0
26065,0,0,0,0,NA,0,NA,NA,NA
26067,90,0,0,0,497,0,658,0,472
26069,0,0,0,0,0,0,0,0,0
26071,NA,NA,0,0,0,0,0,0,0
26073,0,0,0,0,83,0,593,NA,NA
